trialidx,blockidx,answer,color,concept,ID,idx
33,16,0,"DC","lightning","20231211-1930-CON-p62b79i1",588
34,16,0,"MR","lightning","20231211-1930-CON-p62b79i1",589
35,16,0,"SG","lightning","20231211-1930-CON-p62b79i1",590
36,16,0,"A3","lightning","20231211-1930-CON-p62b79i1",591
37,16,0,"DG","lightning","20231211-1930-CON-p62b79i1",592
1,1,0,"SH","carrot","20231211-2207-ABS-q1tlbp9j",1
2,1,0,"WH","carrot","20231211-2207-ABS-q1tlbp9j",2
3,1,0,"LP","carrot","20231211-2207-ABS-q1tlbp9j",3
4,1,0,"LG","carrot","20231211-2207-ABS-q1tlbp9j",4
5,1,0,"SP","carrot","20231211-2207-ABS-q1tlbp9j",5
6,1,0,"LH","carrot","20231211-2207-ABS-q1tlbp9j",6
7,1,30,"MO","carrot","20231211-2207-ABS-q1tlbp9j",7
8,1,0,"LR","carrot","20231211-2207-ABS-q1tlbp9j",8
9,1,0,"SC","carrot","20231211-2207-ABS-q1tlbp9j",9
10,1,0,"SG","carrot","20231211-2207-ABS-q1tlbp9j",10
11,1,0,"MR","carrot","20231211-2207-ABS-q1tlbp9j",11
12,1,0,"DR","carrot","20231211-2207-ABS-q1tlbp9j",12
13,1,0,"BK","carrot","20231211-2207-ABS-q1tlbp9j",13
14,1,0,"DO","carrot","20231211-2207-ABS-q1tlbp9j",14
15,1,0,"DB","carrot","20231211-2207-ABS-q1tlbp9j",15
16,1,0,"DC","carrot","20231211-2207-ABS-q1tlbp9j",16
17,1,0,"MH","carrot","20231211-2207-ABS-q1tlbp9j",17
18,1,0,"LC","carrot","20231211-2207-ABS-q1tlbp9j",18
19,1,0,"DP","carrot","20231211-2207-ABS-q1tlbp9j",19
20,1,0,"A2","carrot","20231211-2207-ABS-q1tlbp9j",20
21,1,0,"MB","carrot","20231211-2207-ABS-q1tlbp9j",21
22,1,0,"DG","carrot","20231211-2207-ABS-q1tlbp9j",22
23,1,0,"SR","carrot","20231211-2207-ABS-q1tlbp9j",23
24,1,0,"LY","carrot","20231211-2207-ABS-q1tlbp9j",24
25,1,0,"A1","carrot","20231211-2207-ABS-q1tlbp9j",25
26,1,0,"DH","carrot","20231211-2207-ABS-q1tlbp9j",26
27,1,54,"SO","carrot","20231211-2207-ABS-q1tlbp9j",27
28,1,0,"MP","carrot","20231211-2207-ABS-q1tlbp9j",28
29,1,0,"A3","carrot","20231211-2207-ABS-q1tlbp9j",29
30,1,0,"MC","carrot","20231211-2207-ABS-q1tlbp9j",30
31,1,0,"LO","carrot","20231211-2207-ABS-q1tlbp9j",31
32,1,0,"SB","carrot","20231211-2207-ABS-q1tlbp9j",32
33,1,0,"MG","carrot","20231211-2207-ABS-q1tlbp9j",33
34,1,0,"DY","carrot","20231211-2207-ABS-q1tlbp9j",34
35,1,0,"LB","carrot","20231211-2207-ABS-q1tlbp9j",35
36,1,0,"MY","carrot","20231211-2207-ABS-q1tlbp9j",36
37,1,0,"SY","carrot","20231211-2207-ABS-q1tlbp9j",37
1,2,0,"DB","drought","20231211-2207-ABS-q1tlbp9j",38
2,2,0,"MR","drought","20231211-2207-ABS-q1tlbp9j",39
3,2,74,"LY","drought","20231211-2207-ABS-q1tlbp9j",40
4,2,0,"LO","drought","20231211-2207-ABS-q1tlbp9j",41
5,2,0,"MC","drought","20231211-2207-ABS-q1tlbp9j",42
6,2,0,"A1","drought","20231211-2207-ABS-q1tlbp9j",43
7,2,0,"DP","drought","20231211-2207-ABS-q1tlbp9j",44
8,2,0,"SR","drought","20231211-2207-ABS-q1tlbp9j",45
9,2,67,"LH","drought","20231211-2207-ABS-q1tlbp9j",46
10,2,0,"DY","drought","20231211-2207-ABS-q1tlbp9j",47
11,2,0,"DH","drought","20231211-2207-ABS-q1tlbp9j",48
12,2,0,"LG","drought","20231211-2207-ABS-q1tlbp9j",49
13,2,82,"MY","drought","20231211-2207-ABS-q1tlbp9j",50
14,2,0,"MH","drought","20231211-2207-ABS-q1tlbp9j",51
15,2,0,"A2","drought","20231211-2207-ABS-q1tlbp9j",52
16,2,0,"MG","drought","20231211-2207-ABS-q1tlbp9j",53
17,2,0,"LB","drought","20231211-2207-ABS-q1tlbp9j",54
18,2,0,"BK","drought","20231211-2207-ABS-q1tlbp9j",55
19,2,0,"SC","drought","20231211-2207-ABS-q1tlbp9j",56
20,2,68,"MO","drought","20231211-2207-ABS-q1tlbp9j",57
21,2,56,"DO","drought","20231211-2207-ABS-q1tlbp9j",58
22,2,0,"LC","drought","20231211-2207-ABS-q1tlbp9j",59
23,2,0,"MB","drought","20231211-2207-ABS-q1tlbp9j",60
24,2,27,"SY","drought","20231211-2207-ABS-q1tlbp9j",61
25,2,46,"DR","drought","20231211-2207-ABS-q1tlbp9j",62
26,2,0,"LP","drought","20231211-2207-ABS-q1tlbp9j",63
27,2,0,"DC","drought","20231211-2207-ABS-q1tlbp9j",64
28,2,0,"A3","drought","20231211-2207-ABS-q1tlbp9j",65
29,2,0,"DG","drought","20231211-2207-ABS-q1tlbp9j",66
30,2,0,"MP","drought","20231211-2207-ABS-q1tlbp9j",67
31,2,0,"SB","drought","20231211-2207-ABS-q1tlbp9j",68
32,2,0,"SP","drought","20231211-2207-ABS-q1tlbp9j",69
33,2,67,"SO","drought","20231211-2207-ABS-q1tlbp9j",70
34,2,39,"SH","drought","20231211-2207-ABS-q1tlbp9j",71
35,2,0,"SG","drought","20231211-2207-ABS-q1tlbp9j",72
36,2,0,"WH","drought","20231211-2207-ABS-q1tlbp9j",73
37,2,0,"LR","drought","20231211-2207-ABS-q1tlbp9j",74
1,3,0,"WH","sandstorm","20231211-2207-ABS-q1tlbp9j",75
2,3,76,"SO","sandstorm","20231211-2207-ABS-q1tlbp9j",76
3,3,0,"LH","sandstorm","20231211-2207-ABS-q1tlbp9j",77
4,3,0,"LG","sandstorm","20231211-2207-ABS-q1tlbp9j",78
5,3,0,"A3","sandstorm","20231211-2207-ABS-q1tlbp9j",79
6,3,0,"LC","sandstorm","20231211-2207-ABS-q1tlbp9j",80
7,3,0,"DR","sandstorm","20231211-2207-ABS-q1tlbp9j",81
8,3,0,"MR","sandstorm","20231211-2207-ABS-q1tlbp9j",82
9,3,0,"DB","sandstorm","20231211-2207-ABS-q1tlbp9j",83
10,3,81,"SY","sandstorm","20231211-2207-ABS-q1tlbp9j",84
11,3,0,"DY","sandstorm","20231211-2207-ABS-q1tlbp9j",85
12,3,0,"SB","sandstorm","20231211-2207-ABS-q1tlbp9j",86
13,3,0,"SC","sandstorm","20231211-2207-ABS-q1tlbp9j",87
14,3,100,"MY","sandstorm","20231211-2207-ABS-q1tlbp9j",88
15,3,0,"SG","sandstorm","20231211-2207-ABS-q1tlbp9j",89
16,3,0,"DP","sandstorm","20231211-2207-ABS-q1tlbp9j",90
17,3,76,"SH","sandstorm","20231211-2207-ABS-q1tlbp9j",91
18,3,0,"A2","sandstorm","20231211-2207-ABS-q1tlbp9j",92
19,3,0,"SP","sandstorm","20231211-2207-ABS-q1tlbp9j",93
20,3,0,"MO","sandstorm","20231211-2207-ABS-q1tlbp9j",94
21,3,0,"DH","sandstorm","20231211-2207-ABS-q1tlbp9j",95
22,3,0,"DG","sandstorm","20231211-2207-ABS-q1tlbp9j",96
23,3,0,"LB","sandstorm","20231211-2207-ABS-q1tlbp9j",97
24,3,0,"BK","sandstorm","20231211-2207-ABS-q1tlbp9j",98
25,3,32,"LY","sandstorm","20231211-2207-ABS-q1tlbp9j",99
26,3,0,"MG","sandstorm","20231211-2207-ABS-q1tlbp9j",100
27,3,0,"MC","sandstorm","20231211-2207-ABS-q1tlbp9j",101
28,3,0,"DO","sandstorm","20231211-2207-ABS-q1tlbp9j",102
29,3,0,"MH","sandstorm","20231211-2207-ABS-q1tlbp9j",103
30,3,0,"MB","sandstorm","20231211-2207-ABS-q1tlbp9j",104
31,3,0,"A1","sandstorm","20231211-2207-ABS-q1tlbp9j",105
32,3,0,"DC","sandstorm","20231211-2207-ABS-q1tlbp9j",106
33,3,0,"LR","sandstorm","20231211-2207-ABS-q1tlbp9j",107
34,3,0,"MP","sandstorm","20231211-2207-ABS-q1tlbp9j",108
35,3,1,"LP","sandstorm","20231211-2207-ABS-q1tlbp9j",109
36,3,0,"SR","sandstorm","20231211-2207-ABS-q1tlbp9j",110
37,3,74,"LO","sandstorm","20231211-2207-ABS-q1tlbp9j",111
1,4,28,"LH","justice","20231211-2207-ABS-q1tlbp9j",112
2,4,0,"LP","justice","20231211-2207-ABS-q1tlbp9j",113
3,4,0,"MH","justice","20231211-2207-ABS-q1tlbp9j",114
4,4,64,"DB","justice","20231211-2207-ABS-q1tlbp9j",115
5,4,34,"SG","justice","20231211-2207-ABS-q1tlbp9j",116
6,4,0,"MO","justice","20231211-2207-ABS-q1tlbp9j",117
7,4,0,"LC","justice","20231211-2207-ABS-q1tlbp9j",118
8,4,0,"DG","justice","20231211-2207-ABS-q1tlbp9j",119
9,4,0,"SR","justice","20231211-2207-ABS-q1tlbp9j",120
10,4,0,"DC","justice","20231211-2207-ABS-q1tlbp9j",121
11,4,0,"DH","justice","20231211-2207-ABS-q1tlbp9j",122
12,4,0,"MB","justice","20231211-2207-ABS-q1tlbp9j",123
13,4,0,"MY","justice","20231211-2207-ABS-q1tlbp9j",124
14,4,0,"SO","justice","20231211-2207-ABS-q1tlbp9j",125
15,4,0,"SH","justice","20231211-2207-ABS-q1tlbp9j",126
16,4,0,"SP","justice","20231211-2207-ABS-q1tlbp9j",127
17,4,0,"SB","justice","20231211-2207-ABS-q1tlbp9j",128
18,4,0,"LB","justice","20231211-2207-ABS-q1tlbp9j",129
19,4,100,"WH","justice","20231211-2207-ABS-q1tlbp9j",130
20,4,0,"MC","justice","20231211-2207-ABS-q1tlbp9j",131
21,4,41,"LY","justice","20231211-2207-ABS-q1tlbp9j",132
22,4,0,"DP","justice","20231211-2207-ABS-q1tlbp9j",133
23,4,0,"SY","justice","20231211-2207-ABS-q1tlbp9j",134
24,4,0,"MP","justice","20231211-2207-ABS-q1tlbp9j",135
25,4,0,"SC","justice","20231211-2207-ABS-q1tlbp9j",136
26,4,0,"DR","justice","20231211-2207-ABS-q1tlbp9j",137
27,4,0,"MG","justice","20231211-2207-ABS-q1tlbp9j",138
28,4,0,"LR","justice","20231211-2207-ABS-q1tlbp9j",139
29,4,0,"A2","justice","20231211-2207-ABS-q1tlbp9j",140
30,4,0,"LG","justice","20231211-2207-ABS-q1tlbp9j",141
31,4,0,"A1","justice","20231211-2207-ABS-q1tlbp9j",142
32,4,0,"DO","justice","20231211-2207-ABS-q1tlbp9j",143
33,4,100,"A3","justice","20231211-2207-ABS-q1tlbp9j",144
34,4,0,"LO","justice","20231211-2207-ABS-q1tlbp9j",145
35,4,0,"BK","justice","20231211-2207-ABS-q1tlbp9j",146
36,4,0,"DY","justice","20231211-2207-ABS-q1tlbp9j",147
37,4,0,"MR","justice","20231211-2207-ABS-q1tlbp9j",148
1,5,61,"A1","hurricane","20231211-2207-ABS-q1tlbp9j",149
2,5,0,"DG","hurricane","20231211-2207-ABS-q1tlbp9j",150
3,5,0,"MH","hurricane","20231211-2207-ABS-q1tlbp9j",151
4,5,0,"LH","hurricane","20231211-2207-ABS-q1tlbp9j",152
5,5,0,"MB","hurricane","20231211-2207-ABS-q1tlbp9j",153
6,5,0,"LO","hurricane","20231211-2207-ABS-q1tlbp9j",154
7,5,0,"DH","hurricane","20231211-2207-ABS-q1tlbp9j",155
8,5,0,"SC","hurricane","20231211-2207-ABS-q1tlbp9j",156
9,5,0,"DC","hurricane","20231211-2207-ABS-q1tlbp9j",157
10,5,0,"SO","hurricane","20231211-2207-ABS-q1tlbp9j",158
11,5,0,"LC","hurricane","20231211-2207-ABS-q1tlbp9j",159
12,5,0,"BK","hurricane","20231211-2207-ABS-q1tlbp9j",160
13,5,0,"MG","hurricane","20231211-2207-ABS-q1tlbp9j",161
14,5,0,"MR","hurricane","20231211-2207-ABS-q1tlbp9j",162
15,5,0,"LG","hurricane","20231211-2207-ABS-q1tlbp9j",163
16,5,0,"DR","hurricane","20231211-2207-ABS-q1tlbp9j",164
17,5,0,"LY","hurricane","20231211-2207-ABS-q1tlbp9j",165
18,5,0,"MC","hurricane","20231211-2207-ABS-q1tlbp9j",166
19,5,0,"SP","hurricane","20231211-2207-ABS-q1tlbp9j",167
20,5,0,"DY","hurricane","20231211-2207-ABS-q1tlbp9j",168
21,5,0,"LP","hurricane","20231211-2207-ABS-q1tlbp9j",169
22,5,100,"A2","hurricane","20231211-2207-ABS-q1tlbp9j",170
23,5,92,"WH","hurricane","20231211-2207-ABS-q1tlbp9j",171
24,5,0,"DB","hurricane","20231211-2207-ABS-q1tlbp9j",172
25,5,0,"DO","hurricane","20231211-2207-ABS-q1tlbp9j",173
26,5,0,"MO","hurricane","20231211-2207-ABS-q1tlbp9j",174
27,5,0,"SR","hurricane","20231211-2207-ABS-q1tlbp9j",175
28,5,0,"LR","hurricane","20231211-2207-ABS-q1tlbp9j",176
29,5,0,"MY","hurricane","20231211-2207-ABS-q1tlbp9j",177
30,5,0,"MP","hurricane","20231211-2207-ABS-q1tlbp9j",178
31,5,0,"DP","hurricane","20231211-2207-ABS-q1tlbp9j",179
32,5,0,"SY","hurricane","20231211-2207-ABS-q1tlbp9j",180
33,5,0,"SG","hurricane","20231211-2207-ABS-q1tlbp9j",181
34,5,0,"SB","hurricane","20231211-2207-ABS-q1tlbp9j",182
35,5,0,"SH","hurricane","20231211-2207-ABS-q1tlbp9j",183
36,5,0,"A3","hurricane","20231211-2207-ABS-q1tlbp9j",184
37,5,0,"LB","hurricane","20231211-2207-ABS-q1tlbp9j",185
1,6,0,"A1","banana","20231211-2207-ABS-q1tlbp9j",186
2,6,0,"MY","banana","20231211-2207-ABS-q1tlbp9j",187
3,6,0,"MR","banana","20231211-2207-ABS-q1tlbp9j",188
4,6,0,"DG","banana","20231211-2207-ABS-q1tlbp9j",189
5,6,0,"MC","banana","20231211-2207-ABS-q1tlbp9j",190
6,6,55,"SG","banana","20231211-2207-ABS-q1tlbp9j",191
7,6,0,"LR","banana","20231211-2207-ABS-q1tlbp9j",192
8,6,0,"LO","banana","20231211-2207-ABS-q1tlbp9j",193
9,6,0,"DY","banana","20231211-2207-ABS-q1tlbp9j",194
10,6,0,"SO","banana","20231211-2207-ABS-q1tlbp9j",195
11,6,0,"A3","banana","20231211-2207-ABS-q1tlbp9j",196
12,6,0,"SP","banana","20231211-2207-ABS-q1tlbp9j",197
13,6,0,"DR","banana","20231211-2207-ABS-q1tlbp9j",198
14,6,0,"LC","banana","20231211-2207-ABS-q1tlbp9j",199
15,6,38,"LH","banana","20231211-2207-ABS-q1tlbp9j",200
16,6,0,"WH","banana","20231211-2207-ABS-q1tlbp9j",201
17,6,0,"LP","banana","20231211-2207-ABS-q1tlbp9j",202
18,6,0,"DC","banana","20231211-2207-ABS-q1tlbp9j",203
19,6,0,"MH","banana","20231211-2207-ABS-q1tlbp9j",204
20,6,0,"MP","banana","20231211-2207-ABS-q1tlbp9j",205
21,6,0,"BK","banana","20231211-2207-ABS-q1tlbp9j",206
22,6,0,"DP","banana","20231211-2207-ABS-q1tlbp9j",207
23,6,0,"SR","banana","20231211-2207-ABS-q1tlbp9j",208
24,6,0,"DB","banana","20231211-2207-ABS-q1tlbp9j",209
25,6,0,"A2","banana","20231211-2207-ABS-q1tlbp9j",210
26,6,0,"MB","banana","20231211-2207-ABS-q1tlbp9j",211
27,6,0,"LB","banana","20231211-2207-ABS-q1tlbp9j",212
28,6,0,"LG","banana","20231211-2207-ABS-q1tlbp9j",213
29,6,0,"DH","banana","20231211-2207-ABS-q1tlbp9j",214
30,6,100,"SH","banana","20231211-2207-ABS-q1tlbp9j",215
31,6,0,"SB","banana","20231211-2207-ABS-q1tlbp9j",216
32,6,0,"DO","banana","20231211-2207-ABS-q1tlbp9j",217
33,6,70,"LY","banana","20231211-2207-ABS-q1tlbp9j",218
34,6,0,"MG","banana","20231211-2207-ABS-q1tlbp9j",219
35,6,0,"SC","banana","20231211-2207-ABS-q1tlbp9j",220
36,6,100,"SY","banana","20231211-2207-ABS-q1tlbp9j",221
37,6,0,"MO","banana","20231211-2207-ABS-q1tlbp9j",222
1,7,77,"MG","comfort","20231211-2207-ABS-q1tlbp9j",223
2,7,72,"MY","comfort","20231211-2207-ABS-q1tlbp9j",224
3,7,100,"A3","comfort","20231211-2207-ABS-q1tlbp9j",225
4,7,78,"LO","comfort","20231211-2207-ABS-q1tlbp9j",226
5,7,0,"DP","comfort","20231211-2207-ABS-q1tlbp9j",227
6,7,0,"MR","comfort","20231211-2207-ABS-q1tlbp9j",228
7,7,0,"BK","comfort","20231211-2207-ABS-q1tlbp9j",229
8,7,100,"A2","comfort","20231211-2207-ABS-q1tlbp9j",230
9,7,0,"SP","comfort","20231211-2207-ABS-q1tlbp9j",231
10,7,82,"LB","comfort","20231211-2207-ABS-q1tlbp9j",232
11,7,71,"LY","comfort","20231211-2207-ABS-q1tlbp9j",233
12,7,0,"DO","comfort","20231211-2207-ABS-q1tlbp9j",234
13,7,0,"SY","comfort","20231211-2207-ABS-q1tlbp9j",235
14,7,100,"WH","comfort","20231211-2207-ABS-q1tlbp9j",236
15,7,78,"LP","comfort","20231211-2207-ABS-q1tlbp9j",237
16,7,73,"SC","comfort","20231211-2207-ABS-q1tlbp9j",238
17,7,0,"DY","comfort","20231211-2207-ABS-q1tlbp9j",239
18,7,0,"MH","comfort","20231211-2207-ABS-q1tlbp9j",240
19,7,0,"SR","comfort","20231211-2207-ABS-q1tlbp9j",241
20,7,4,"SB","comfort","20231211-2207-ABS-q1tlbp9j",242
21,7,0,"SG","comfort","20231211-2207-ABS-q1tlbp9j",243
22,7,75,"MC","comfort","20231211-2207-ABS-q1tlbp9j",244
23,7,80,"LH","comfort","20231211-2207-ABS-q1tlbp9j",245
24,7,0,"DG","comfort","20231211-2207-ABS-q1tlbp9j",246
25,7,0,"DB","comfort","20231211-2207-ABS-q1tlbp9j",247
26,7,0,"MO","comfort","20231211-2207-ABS-q1tlbp9j",248
27,7,74,"MB","comfort","20231211-2207-ABS-q1tlbp9j",249
28,7,0,"MP","comfort","20231211-2207-ABS-q1tlbp9j",250
29,7,0,"SH","comfort","20231211-2207-ABS-q1tlbp9j",251
30,7,1,"LR","comfort","20231211-2207-ABS-q1tlbp9j",252
31,7,0,"DR","comfort","20231211-2207-ABS-q1tlbp9j",253
32,7,86,"LC","comfort","20231211-2207-ABS-q1tlbp9j",254
33,7,88,"A1","comfort","20231211-2207-ABS-q1tlbp9j",255
34,7,86,"LG","comfort","20231211-2207-ABS-q1tlbp9j",256
35,7,0,"SO","comfort","20231211-2207-ABS-q1tlbp9j",257
36,7,0,"DH","comfort","20231211-2207-ABS-q1tlbp9j",258
37,7,4,"DC","comfort","20231211-2207-ABS-q1tlbp9j",259
1,8,0,"LR","safety","20231211-2207-ABS-q1tlbp9j",260
2,8,80,"LY","safety","20231211-2207-ABS-q1tlbp9j",261
3,8,100,"SG","safety","20231211-2207-ABS-q1tlbp9j",262
4,8,34,"MH","safety","20231211-2207-ABS-q1tlbp9j",263
5,8,0,"A1","safety","20231211-2207-ABS-q1tlbp9j",264
6,8,0,"A2","safety","20231211-2207-ABS-q1tlbp9j",265
7,8,78,"DC","safety","20231211-2207-ABS-q1tlbp9j",266
8,8,81,"LO","safety","20231211-2207-ABS-q1tlbp9j",267
9,8,100,"LG","safety","20231211-2207-ABS-q1tlbp9j",268
10,8,72,"DB","safety","20231211-2207-ABS-q1tlbp9j",269
11,8,0,"DR","safety","20231211-2207-ABS-q1tlbp9j",270
12,8,0,"MP","safety","20231211-2207-ABS-q1tlbp9j",271
13,8,0,"DP","safety","20231211-2207-ABS-q1tlbp9j",272
14,8,100,"WH","safety","20231211-2207-ABS-q1tlbp9j",273
15,8,97,"SC","safety","20231211-2207-ABS-q1tlbp9j",274
16,8,0,"DY","safety","20231211-2207-ABS-q1tlbp9j",275
17,8,0,"LP","safety","20231211-2207-ABS-q1tlbp9j",276
18,8,82,"LC","safety","20231211-2207-ABS-q1tlbp9j",277
19,8,85,"MG","safety","20231211-2207-ABS-q1tlbp9j",278
20,8,0,"MR","safety","20231211-2207-ABS-q1tlbp9j",279
21,8,0,"SP","safety","20231211-2207-ABS-q1tlbp9j",280
22,8,0,"LH","safety","20231211-2207-ABS-q1tlbp9j",281
23,8,0,"A3","safety","20231211-2207-ABS-q1tlbp9j",282
24,8,0,"BK","safety","20231211-2207-ABS-q1tlbp9j",283
25,8,0,"DH","safety","20231211-2207-ABS-q1tlbp9j",284
26,8,0,"SR","safety","20231211-2207-ABS-q1tlbp9j",285
27,8,0,"SY","safety","20231211-2207-ABS-q1tlbp9j",286
28,8,82,"SB","safety","20231211-2207-ABS-q1tlbp9j",287
29,8,0,"MY","safety","20231211-2207-ABS-q1tlbp9j",288
30,8,0,"SO","safety","20231211-2207-ABS-q1tlbp9j",289
31,8,0,"DO","safety","20231211-2207-ABS-q1tlbp9j",290
32,8,70,"MB","safety","20231211-2207-ABS-q1tlbp9j",291
33,8,93,"MC","safety","20231211-2207-ABS-q1tlbp9j",292
34,8,100,"LB","safety","20231211-2207-ABS-q1tlbp9j",293
35,8,0,"MO","safety","20231211-2207-ABS-q1tlbp9j",294
36,8,0,"SH","safety","20231211-2207-ABS-q1tlbp9j",295
37,8,100,"DG","safety","20231211-2207-ABS-q1tlbp9j",296
1,9,76,"LR","love","20231211-2207-ABS-q1tlbp9j",297
2,9,100,"LC","love","20231211-2207-ABS-q1tlbp9j",298
3,9,0,"A1","love","20231211-2207-ABS-q1tlbp9j",299
4,9,0,"MP","love","20231211-2207-ABS-q1tlbp9j",300
5,9,0,"DO","love","20231211-2207-ABS-q1tlbp9j",301
6,9,68,"LG","love","20231211-2207-ABS-q1tlbp9j",302
7,9,0,"SH","love","20231211-2207-ABS-q1tlbp9j",303
8,9,0,"A3","love","20231211-2207-ABS-q1tlbp9j",304
9,9,0,"LY","love","20231211-2207-ABS-q1tlbp9j",305
10,9,0,"DB","love","20231211-2207-ABS-q1tlbp9j",306
11,9,0,"DY","love","20231211-2207-ABS-q1tlbp9j",307
12,9,0,"MO","love","20231211-2207-ABS-q1tlbp9j",308
13,9,100,"WH","love","20231211-2207-ABS-q1tlbp9j",309
14,9,100,"SB","love","20231211-2207-ABS-q1tlbp9j",310
15,9,0,"SO","love","20231211-2207-ABS-q1tlbp9j",311
16,9,66,"LP","love","20231211-2207-ABS-q1tlbp9j",312
17,9,0,"DP","love","20231211-2207-ABS-q1tlbp9j",313
18,9,0,"SG","love","20231211-2207-ABS-q1tlbp9j",314
19,9,0,"BK","love","20231211-2207-ABS-q1tlbp9j",315
20,9,70,"MC","love","20231211-2207-ABS-q1tlbp9j",316
21,9,0,"A2","love","20231211-2207-ABS-q1tlbp9j",317
22,9,78,"LB","love","20231211-2207-ABS-q1tlbp9j",318
23,9,0,"MH","love","20231211-2207-ABS-q1tlbp9j",319
24,9,66,"SR","love","20231211-2207-ABS-q1tlbp9j",320
25,9,74,"LO","love","20231211-2207-ABS-q1tlbp9j",321
26,9,0,"MR","love","20231211-2207-ABS-q1tlbp9j",322
27,9,100,"SC","love","20231211-2207-ABS-q1tlbp9j",323
28,9,85,"MB","love","20231211-2207-ABS-q1tlbp9j",324
29,9,0,"MY","love","20231211-2207-ABS-q1tlbp9j",325
30,9,0,"SY","love","20231211-2207-ABS-q1tlbp9j",326
31,9,59,"DG","love","20231211-2207-ABS-q1tlbp9j",327
32,9,73,"DC","love","20231211-2207-ABS-q1tlbp9j",328
33,9,0,"DH","love","20231211-2207-ABS-q1tlbp9j",329
34,9,0,"LH","love","20231211-2207-ABS-q1tlbp9j",330
35,9,66,"MG","love","20231211-2207-ABS-q1tlbp9j",331
36,9,0,"SP","love","20231211-2207-ABS-q1tlbp9j",332
37,9,69,"DR","love","20231211-2207-ABS-q1tlbp9j",333
1,10,0,"MY","peace","20231211-2207-ABS-q1tlbp9j",334
2,10,67,"DG","peace","20231211-2207-ABS-q1tlbp9j",335
3,10,0,"DP","peace","20231211-2207-ABS-q1tlbp9j",336
4,10,0,"BK","peace","20231211-2207-ABS-q1tlbp9j",337
5,10,70,"DB","peace","20231211-2207-ABS-q1tlbp9j",338
6,10,74,"MG","peace","20231211-2207-ABS-q1tlbp9j",339
7,10,77,"SG","peace","20231211-2207-ABS-q1tlbp9j",340
8,10,0,"MR","peace","20231211-2207-ABS-q1tlbp9j",341
9,10,78,"MC","peace","20231211-2207-ABS-q1tlbp9j",342
10,10,0,"MO","peace","20231211-2207-ABS-q1tlbp9j",343
11,10,0,"A2","peace","20231211-2207-ABS-q1tlbp9j",344
12,10,0,"DY","peace","20231211-2207-ABS-q1tlbp9j",345
13,10,100,"WH","peace","20231211-2207-ABS-q1tlbp9j",346
14,10,76,"SC","peace","20231211-2207-ABS-q1tlbp9j",347
15,10,0,"DR","peace","20231211-2207-ABS-q1tlbp9j",348
16,10,0,"LO","peace","20231211-2207-ABS-q1tlbp9j",349
17,10,1,"SP","peace","20231211-2207-ABS-q1tlbp9j",350
18,10,0,"LY","peace","20231211-2207-ABS-q1tlbp9j",351
19,10,0,"LR","peace","20231211-2207-ABS-q1tlbp9j",352
20,10,56,"A3","peace","20231211-2207-ABS-q1tlbp9j",353
21,10,70,"LC","peace","20231211-2207-ABS-q1tlbp9j",354
22,10,0,"MP","peace","20231211-2207-ABS-q1tlbp9j",355
23,10,0,"SR","peace","20231211-2207-ABS-q1tlbp9j",356
24,10,0,"LH","peace","20231211-2207-ABS-q1tlbp9j",357
25,10,0,"DC","peace","20231211-2207-ABS-q1tlbp9j",358
26,10,0,"DH","peace","20231211-2207-ABS-q1tlbp9j",359
27,10,0,"SY","peace","20231211-2207-ABS-q1tlbp9j",360
28,10,0,"A1","peace","20231211-2207-ABS-q1tlbp9j",361
29,10,0,"LP","peace","20231211-2207-ABS-q1tlbp9j",362
30,10,0,"SH","peace","20231211-2207-ABS-q1tlbp9j",363
31,10,0,"MH","peace","20231211-2207-ABS-q1tlbp9j",364
32,10,78,"LG","peace","20231211-2207-ABS-q1tlbp9j",365
33,10,71,"MB","peace","20231211-2207-ABS-q1tlbp9j",366
34,10,83,"LB","peace","20231211-2207-ABS-q1tlbp9j",367
35,10,0,"SO","peace","20231211-2207-ABS-q1tlbp9j",368
36,10,0,"DO","peace","20231211-2207-ABS-q1tlbp9j",369
37,10,81,"SB","peace","20231211-2207-ABS-q1tlbp9j",370
1,11,0,"SG","mango","20231211-2207-ABS-q1tlbp9j",371
2,11,0,"LG","mango","20231211-2207-ABS-q1tlbp9j",372
