participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_responseId,parameters_expLang,parameters_conceptA,parameters_conceptB,parameters_colorA,parameters_colorB,parameters_mgLevel,parameters_usLevel,parameters_pairId,parameters_trialIndex,parameters_swapIndex,parameters_tallerSide,parameters_seconds,parameters_title,parameters_message
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p4_s0_tl","54","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_death"":""DP"",""concept_peace"":""LB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""LB""},""responseTime"":2911,""lastEditTime"":2911,""poolOrder"":0,""trialIndex"":16,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DP"",""rightColorCode"":""LB"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":100,""leftHeight"":145,""rightHeight"":100}","undefined","3709","3709","undefined","undefined","death","peace","DP","LB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_peace_DP_LB","16","0","left","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p4_s0_tl","54","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p7_s0_tr","55","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_sad"":""DC"",""concept_sick"":""A3""},""conceptA"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""DC""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""A3""},""responseTime"":5053,""lastEditTime"":5053,""poolOrder"":0,""trialIndex"":29,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""A3"",""rightColorCode"":""DC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":95,""leftHeight"":95,""rightHeight"":154}","undefined","5539","5539","undefined","undefined","sad","sick","A3","DC","MG_LOW","US_LOW","MG_LOW_US_LOW_sad_sick_A3_DC","29","0","right","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p7_s0_tr","55","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":9,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p5_s0_tl","56","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_death"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":4252,""lastEditTime"":4252,""poolOrder"":0,""trialIndex"":20,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""DB"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":101,""leftHeight"":146,""rightHeight"":101}","undefined","4962","4962","undefined","undefined","death","justice","BK","DB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_justice_BK_DB","20","0","left","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p5_s0_tl","56","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":4,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p5_s1_tl","57","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_justice"":""BK"",""concept_death"":""DB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DB""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""responseTime"":2965,""lastEditTime"":2965,""poolOrder"":1,""trialIndex"":22,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":101,""leftHeight"":149,""rightHeight"":101}","undefined","3500","3500","undefined","undefined","death","justice","BK","DB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_justice_BK_DB","22","1","left","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p5_s1_tl","57","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p3_s1_tl","58","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_banana"":""MH"",""concept_peach"":""SR""},""conceptA"":{""id"":""concept_banana"",""text"":""banana"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_peach"",""text"":""peach"",""chosenColorCode"":""SR""},""responseTime"":3881,""lastEditTime"":3881,""poolOrder"":1,""trialIndex"":14,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":98,""leftHeight"":153,""rightHeight"":98}","undefined","5166","5166","undefined","undefined","banana","peach","MH","SR","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_banana_peach_MH_SR","14","1","left","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p3_s1_tl","58","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":5,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p6_s1_tl","59","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_sad"":""DR"",""concept_happy"":""MC""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""DR""},""responseTime"":25922,""lastEditTime"":25922,""poolOrder"":0,""trialIndex"":26,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""DR"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":97,""leftHeight"":150,""rightHeight"":97}","undefined","26600","26600","undefined","undefined","happy","sad","DR","MC","MG_LOW","US_LOW","MG_LOW_US_LOW_happy_sad_DR_MC","26","1","left","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p6_s1_tl","59","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":4,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p4_s1_tr","60","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_peace"":""LB"",""concept_death"":""DP""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""LB""},""responseTime"":2989,""lastEditTime"":2989,""poolOrder"":1,""trialIndex"":19,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""LB"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":96,""leftHeight"":96,""rightHeight"":150}","undefined","3445","3445","undefined","undefined","death","peace","DP","LB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_peace_DP_LB","19","1","right","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p4_s1_tr","60","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":14,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","attention_2","61","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_green"":""SG"",""concept_yellow"":""SY""},""conceptA"":{""id"":""concept_yellow"",""text"":""yellow"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_green"",""text"":""green"",""chosenColorCode"":""SG""},""responseTime"":2581,""lastEditTime"":2581,""poolOrder"":1,""trialIndex"":49,""pairId"":""ATTENTION_2_yellow_green_SY_SG"",""mgLevel"":""NA"",""usLevel"":""NA"",""leftColorCode"":""SY"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":99,""leftHeight"":99,""rightHeight"":154}","undefined","3252","3252","undefined","undefined","yellow","green","SY","SG","NA","NA","ATTENTION_2_yellow_green_SY_SG","49","0","right","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","attention_2","61","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p0_s1_tl","62","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_angry"":""MH"",""concept_happy"":""WH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""WH""},""responseTime"":3085,""lastEditTime"":3085,""poolOrder"":0,""trialIndex"":2,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":102,""leftHeight"":148,""rightHeight"":102}","undefined","3940","3940","undefined","undefined","angry","happy","MH","WH","MG_HIGH","US_LOW","MG_HIGH_US_LOW_angry_happy_MH_WH","2","1","left","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p0_s1_tl","62","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p11_s0_tl","63","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_safety"":""SG"",""concept_justice"":""BK""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""SG""},""responseTime"":1823,""lastEditTime"":1823,""poolOrder"":1,""trialIndex"":44,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":100,""leftHeight"":149,""rightHeight"":100}","undefined","2500","2500","undefined","undefined","justice","safety","BK","SG","MG_LOW","US_HIGH","MG_LOW_US_HIGH_justice_safety_BK_SG","44","0","left","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p11_s0_tl","63","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p8_s1_tr","64","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_justice"":""MO"",""concept_peace"":""MC""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""MC""},""responseTime"":5562,""lastEditTime"":5562,""poolOrder"":0,""trialIndex"":35,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MO"",""rightColorCode"":""MC"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":104,""leftHeight"":104,""rightHeight"":154}","undefined","6206","6206","undefined","undefined","justice","peace","MC","MO","MG_LOW","US_LOW","MG_LOW_US_LOW_justice_peace_MC_MO","35","1","right","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p8_s1_tr","64","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":5,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p7_s0_tl","65","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_sick"":""DC"",""concept_sad"":""A3""},""conceptA"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""A3""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""DC""},""responseTime"":5011,""lastEditTime"":5011,""poolOrder"":1,""trialIndex"":28,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""A3"",""rightColorCode"":""DC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":103,""leftHeight"":146,""rightHeight"":103}","undefined","5955","5955","undefined","undefined","sad","sick","A3","DC","MG_LOW","US_LOW","MG_LOW_US_LOW_sad_sick_A3_DC","28","0","left","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p7_s0_tl","65","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":6,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"1bcc79bb-b72d-4ff1-b529-bd2de6959f95","p5_s0_tr","66","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_death"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":2247,""lastEditTime"":2247,""poolOrder"":1,""trialIndex"":21,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""DB"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":98,""leftHeight"":98,""rightHeight"":150}","undefined","3121","3121","undefined","undefined","death","justice","BK","DB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_justice_BK_DB","21","0","right","undefined","undefined","undefined"
