participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_responseId,parameters_expLang,parameters_paramCapture,parameters_taskid,parameters_plateIndex,parameters_correctResponse,parameters_imagePath,parameters_conceptA,parameters_conceptB,parameters_colorA,parameters_colorB,parameters_mgLevel,parameters_usLevel,parameters_pairId,parameters_trialIndex,parameters_swapIndex,parameters_tallerSide,parameters_resetButtonLabel,parameters_seconds,parameters_title,parameters_message
"5de30dd39a9da5342d09f2e8","p5_s0_tl","83","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":4,""mouseup"":1,""resize"":0,""scroll"":3,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p11_s0_tl","84","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_justice"":""SG"",""concept_safety"":""BK""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""SG""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""BK""},""responseTime"":13183,""lastEditTime"":13183,""poolOrder"":1,""trialIndex"":44,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":104,""leftHeight"":149,""rightHeight"":104}","undefined","15023","15023","undefined","undefined","undefined","undefined","undefined","undefined","undefined","justice","safety","BK","SG","MG_LOW","US_HIGH","MG_LOW_US_HIGH_justice_safety_BK_SG","44","0","left","Reset","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p11_s0_tl","84","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":4,""mouseup"":1,""resize"":0,""scroll"":3,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p0_s1_tl","85","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_angry"":""MH"",""concept_happy"":""WH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""WH""},""responseTime"":4928,""lastEditTime"":4928,""poolOrder"":1,""trialIndex"":2,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":102,""leftHeight"":153,""rightHeight"":102}","undefined","6274","6274","undefined","undefined","undefined","undefined","undefined","undefined","undefined","angry","happy","MH","WH","MG_HIGH","US_LOW","MG_HIGH_US_LOW_angry_happy_MH_WH","2","1","left","Reset","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p0_s1_tl","85","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","attention_2","86","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_gold"":""GD"",""concept_gray"":""GR""},""conceptA"":{""id"":""concept_gray"",""text"":""gray"",""chosenColorCode"":""GR""},""conceptB"":{""id"":""concept_gold"",""text"":""gold"",""chosenColorCode"":""GD""},""responseTime"":5279,""lastEditTime"":5279,""poolOrder"":1,""trialIndex"":49,""pairId"":""ATTENTION_2_gray_gold_GR_GD"",""mgLevel"":""NA"",""usLevel"":""NA"",""leftColorCode"":""GR"",""rightColorCode"":""GD"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":97,""leftHeight"":97,""rightHeight"":150}","undefined","6614","6614","undefined","undefined","undefined","undefined","undefined","undefined","undefined","gray","gold","GR","GD","NA","NA","ATTENTION_2_gray_gold_GR_GD","49","0","right","Reset","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","attention_2","86","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":2,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p1_s1_tr","87","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_safety"":""DP"",""concept_death"":""DB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DB""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""DP""},""responseTime"":8957,""lastEditTime"":8957,""poolOrder"":0,""trialIndex"":7,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""DB"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":100,""leftHeight"":100,""rightHeight"":151}","undefined","11004","11004","undefined","undefined","undefined","undefined","undefined","undefined","undefined","death","safety","DB","DP","MG_HIGH","US_LOW","MG_HIGH_US_LOW_death_safety_DB_DP","7","1","right","Reset","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p1_s1_tr","87","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":2,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p6_s0_tr","88","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_happy"":""MC"",""concept_sad"":""DR""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""DR""},""responseTime"":4762,""lastEditTime"":4762,""poolOrder"":0,""trialIndex"":25,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DR"",""rightColorCode"":""MC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":95,""leftHeight"":95,""rightHeight"":145}","undefined","6168","6168","undefined","undefined","undefined","undefined","undefined","undefined","undefined","happy","sad","DR","MC","MG_LOW","US_LOW","MG_LOW_US_LOW_happy_sad_DR_MC","25","0","right","Reset","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p6_s0_tr","88","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p7_s1_tl","89","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_sick"":""A3"",""concept_sad"":""DC""},""conceptA"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""DC""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""A3""},""responseTime"":6840,""lastEditTime"":6840,""poolOrder"":0,""trialIndex"":30,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DC"",""rightColorCode"":""A3"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":101,""leftHeight"":150,""rightHeight"":101}","undefined","7882","7882","undefined","undefined","undefined","undefined","undefined","undefined","undefined","sad","sick","A3","DC","MG_LOW","US_LOW","MG_LOW_US_LOW_sad_sick_A3_DC","30","1","left","Reset","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p7_s1_tl","89","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p9_s0_tl","90","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_banana"":""SY"",""concept_mango"":""MO""},""conceptA"":{""id"":""concept_banana"",""text"":""banana"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mango"",""text"":""mango"",""chosenColorCode"":""MO""},""responseTime"":5019,""lastEditTime"":5019,""poolOrder"":0,""trialIndex"":36,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MO"",""rightColorCode"":""SY"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":98,""leftHeight"":148,""rightHeight"":98}","undefined","6107","6107","undefined","undefined","undefined","undefined","undefined","undefined","undefined","banana","mango","MO","SY","MG_LOW","US_HIGH","MG_LOW_US_HIGH_banana_mango_MO_SY","36","0","left","Reset","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p9_s0_tl","90","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p0_s0_tl","91","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_happy"":""WH"",""concept_angry"":""MH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""WH""},""responseTime"":3479,""lastEditTime"":3479,""poolOrder"":0,""trialIndex"":0,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":98,""leftHeight"":146,""rightHeight"":98}","undefined","5212","5212","undefined","undefined","undefined","undefined","undefined","undefined","undefined","angry","happy","MH","WH","MG_HIGH","US_LOW","MG_HIGH_US_LOW_angry_happy_MH_WH","0","0","left","Reset","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p0_s0_tl","91","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p2_s0_tr","92","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_sick"":""SO"",""concept_happy"":""DP""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""SO""},""responseTime"":5937,""lastEditTime"":5937,""poolOrder"":1,""trialIndex"":9,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""SO"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":103,""leftHeight"":103,""rightHeight"":151}","undefined","7897","7897","undefined","undefined","undefined","undefined","undefined","undefined","undefined","happy","sick","DP","SO","MG_HIGH","US_LOW","MG_HIGH_US_LOW_happy_sick_DP_SO","9","0","right","Reset","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p2_s0_tr","92","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":4,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p10_s0_tl","93","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_angry"":""MH"",""concept_sick"":""SC""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""SC""},""responseTime"":4637,""lastEditTime"":4637,""poolOrder"":0,""trialIndex"":40,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":101,""leftHeight"":146,""rightHeight"":101}","undefined","6222","6222","undefined","undefined","undefined","undefined","undefined","undefined","undefined","angry","sick","MH","SC","MG_LOW","US_HIGH","MG_LOW_US_HIGH_angry_sick_MH_SC","40","0","left","Reset","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p10_s0_tl","93","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":3,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"5de30dd39a9da5342d09f2e8","p10_s1_tr","94","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_sick"":""SC"",""concept_angry"":""MH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""SC""},""responseTime"":6597,""lastEditTime"":6597,""poolOrder"":0,""trialIndex"":43,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":101,""leftHeight"":101,""rightHeight"":148}","undefined","9843","9843","undefined","undefined","undefined","undefined","undefined","undefined","undefined","angry","sick","MH","SC","MG_LOW","US_HIGH","MG_LOW_US_HIGH_angry_sick_MH_SC","43","1","right","Reset","undefined","undefined","undefined"
